order_id,device_id,device_type,browser,operating_system,user_agent,ip_address,ip_country,ip_city,vpn_detected,proxy_detected,datacenter_ip,card_fingerprint,failed_payments,payment_attempts,phone_verified
19179,dev_948168,mobile,Chrome,Android,mobile/Android/Chrome,39.244.142.247,Turkey,Istanbul,0.0,0.0,0.0,card_19586,0.0,1.0,1.0
19180,dev_401319,mobile,Chrome,Android,mobile/Android/Chrome,135.153.166.144,UAE,Dubai,0.0,0.0,0.0,card_90614,1.0,2.0,1.0
19181,dev_628938,desktop,Firefox,Linux,desktop/Linux/Firefox,220.255.98.176,UAE,Dubai,0.0,0.0,0.0,card_86244,0.0,1.0,1.0
19182,dev_382852,mobile,Safari,iOS,mobile/iOS/Safari,30.157.126.61,Pakistan,Islamabad,0.0,0.0,0.0,card_87332,0.0,1.0,1.0
19183,dev_732947,mobile,Firefox,Android,mobile/Android/Firefox,160.217.51.192,Pakistan,Islamabad,0.0,0.0,0.0,card_33698,0.0,1.0,1.0
19184,dev_671676,desktop,Safari,Linux,desktop/Linux/Safari,75.42.164.109,Pakistan,Islamabad,0.0,0.0,0.0,card_81427,0.0,1.0,1.0
19185,,,,,,,,,,,,,,,
19186,dev_307764,mobile,Firefox,iOS,mobile/iOS/Firefox,58.201.121.235,Pakistan,Islamabad,0.0,0.0,0.0,card_31686,0.0,1.0,0.0
19187,dev_418076,mobile,Other,Android,mobile/Android/Other,161.53.180.24,Saudi Arabia,Riyadh,0.0,0.0,0.0,card_41567,0.0,1.0,1.0
19188,dev_665033,mobile,Safari,iOS,mobile/iOS/Safari,53.68.147.19,Turkey,Istanbul,0.0,0.0,0.0,card_72649,0.0,1.0,1.0
19189,dev_829511,desktop,Safari,Windows,desktop/Windows/Safari,120.79.71.183,Pakistan,Islamabad,0.0,0.0,0.0,card_71230,0.0,1.0,1.0
19190,,,,,,,,,,,,,,,
19191,dev_537033,mobile,Safari,iOS,mobile/iOS/Safari,108.44.128.249,Pakistan,Islamabad,0.0,0.0,0.0,card_73995,0.0,1.0,0.0
19192,,,,,,,,,,,,,,,
19193,dev_202217,desktop,Edge,Linux,desktop/Linux/Edge,194.185.184.35,Pakistan,Islamabad,0.0,0.0,0.0,card_87981,0.0,1.0,1.0
19194,dev_333607,mobile,Chrome,Android,mobile/Android/Chrome,204.183.244.152,Pakistan,Islamabad,0.0,0.0,0.0,card_17699,0.0,1.0,1.0
19195,dev_390524,mobile,Safari,Android,mobile/Android/Safari,97.76.188.127,Pakistan,Islamabad,0.0,0.0,1.0,card_41405,1.0,2.0,0.0
19196,dev_110390,desktop,Safari,macOS,desktop/macOS/Safari,55.20.43.184,UK,Manchester,0.0,0.0,0.0,card_47545,0.0,1.0,1.0
19197,,,,,,,,,,,,,,,
19198,dev_474315,desktop,Chrome,Windows,desktop/Windows/Chrome,41.198.207.24,Canada,Toronto,0.0,0.0,0.0,card_71259,0.0,1.0,0.0
19199,dev_600233,mobile,Chrome,iOS,mobile/iOS/Chrome,85.200.148.166,Pakistan,Islamabad,0.0,0.0,1.0,card_71495,0.0,1.0,1.0
19200,dev_951056,desktop,Chrome,macOS,desktop/macOS/Chrome,71.190.77.86,Saudi Arabia,Riyadh,0.0,0.0,0.0,card_49902,0.0,1.0,0.0
19201,dev_737573,mobile,Safari,Android,mobile/Android/Safari,17.2.178.71,Qatar,Doha,0.0,0.0,0.0,card_69990,0.0,1.0,1.0
19202,,,,,,,,,,,,,,,
19203,,,,,,,,,,,,,,,
19204,,,,,,,,,,,,,,,
19205,,,,,,,,,,,,,,,
19206,dev_817120,mobile,Safari,iOS,mobile/iOS/Safari,46.215.127.222,Pakistan,Islamabad,0.0,0.0,1.0,card_56774,0.0,1.0,0.0
19207,dev_813685,mobile,Chrome,Android,mobile/Android/Chrome,98.98.139.128,Pakistan,Islamabad,0.0,0.0,0.0,card_19171,0.0,1.0,1.0
19208,dev_322994,mobile,Chrome,Android,mobile/Android/Chrome,10.195.91.164,Saudi Arabia,Riyadh,0.0,0.0,0.0,card_33767,0.0,1.0,0.0
19209,dev_211160,desktop,Chrome,macOS,desktop/macOS/Chrome,107.179.89.86,Saudi Arabia,Riyadh,0.0,0.0,0.0,card_19383,0.0,1.0,1.0
19210,dev_965715,mobile,Chrome,Android,mobile/Android/Chrome,177.189.94.143,Pakistan,Islamabad,0.0,0.0,0.0,card_68917,0.0,1.0,1.0
19211,,,,,,,,,,,,,,,
19212,,,,,,,,,,,,,,,
19213,dev_887607,desktop,Chrome,Linux,desktop/Linux/Chrome,193.220.231.78,Pakistan,Islamabad,0.0,0.0,0.0,card_24597,0.0,1.0,1.0
19214,dev_441751,desktop,Chrome,Windows,desktop/Windows/Chrome,162.70.125.16,USA,Los Angeles,0.0,0.0,0.0,card_18133,1.0,2.0,0.0
19215,dev_779980,mobile,Firefox,Android,mobile/Android/Firefox,95.28.151.239,Turkey,Istanbul,0.0,0.0,0.0,card_65078,0.0,1.0,1.0
19216,dev_552184,mobile,Chrome,iOS,mobile/iOS/Chrome,185.91.132.235,Qatar,Doha,0.0,0.0,0.0,card_75125,0.0,1.0,1.0
19217,dev_715466,desktop,Chrome,Windows,desktop/Windows/Chrome,177.10.54.100,Pakistan,Islamabad,0.0,0.0,0.0,card_30025,0.0,1.0,1.0
19218,dev_261339,mobile,Safari,iOS,mobile/iOS/Safari,193.96.233.114,USA,Los Angeles,0.0,0.0,0.0,card_23733,0.0,1.0,1.0
19219,dev_553444,tablet,Chrome,Android,tablet/Android/Chrome,60.89.180.26,Pakistan,Islamabad,0.0,0.0,0.0,card_76830,0.0,1.0,1.0
19220,dev_963222,mobile,Safari,iOS,mobile/iOS/Safari,7.216.66.136,USA,Los Angeles,0.0,0.0,0.0,card_54021,0.0,1.0,1.0
19221,dev_602525,mobile,Samsung Internet,iOS,mobile/iOS/Samsung Internet,135.183.87.216,Turkey,Istanbul,0.0,0.0,0.0,card_95682,0.0,1.0,1.0
19222,dev_378987,mobile,Firefox,iOS,mobile/iOS/Firefox,22.81.2.118,Pakistan,Islamabad,0.0,0.0,0.0,card_40085,0.0,1.0,1.0
19223,dev_775821,mobile,Safari,Android,mobile/Android/Safari,25.222.234.30,Pakistan,Islamabad,1.0,0.0,0.0,card_57244,0.0,1.0,1.0
19224,dev_159845,mobile,Firefox,iOS,mobile/iOS/Firefox,106.184.129.122,Pakistan,Islamabad,0.0,0.0,0.0,card_26814,0.0,1.0,1.0
19225,dev_782040,desktop,Firefox,Linux,desktop/Linux/Firefox,60.161.254.195,Pakistan,Islamabad,0.0,0.0,0.0,card_64298,0.0,1.0,1.0
19226,dev_229347,mobile,Firefox,iOS,mobile/iOS/Firefox,205.166.63.246,Pakistan,Islamabad,0.0,0.0,0.0,card_37125,1.0,2.0,0.0
19227,,,,,,,,,,,,,,,
19228,dev_668737,desktop,Chrome,Windows,desktop/Windows/Chrome,80.218.20.222,Pakistan,Islamabad,0.0,0.0,0.0,card_15616,0.0,1.0,0.0
19229,dev_825565,mobile,Chrome,Android,mobile/Android/Chrome,187.24.249.106,UK,Manchester,0.0,0.0,0.0,card_69497,0.0,1.0,1.0
19230,dev_321438,desktop,Chrome,Linux,desktop/Linux/Chrome,22.142.236.134,UK,Manchester,0.0,0.0,1.0,card_91076,0.0,1.0,1.0
19231,dev_615310,mobile,Chrome,Android,mobile/Android/Chrome,200.48.175.121,Pakistan,Islamabad,0.0,0.0,0.0,card_97190,0.0,1.0,1.0
19232,dev_942407,mobile,Chrome,iOS,mobile/iOS/Chrome,82.7.94.181,Pakistan,Islamabad,0.0,1.0,0.0,card_69234,0.0,1.0,1.0
19233,,,,,,,,,,,,,,,
19234,dev_233236,mobile,Chrome,iOS,mobile/iOS/Chrome,203.25.80.5,Nigeria,Unknown,0.0,0.0,0.0,card_93832,0.0,1.0,1.0
19235,dev_939162,mobile,Chrome,iOS,mobile/iOS/Chrome,64.224.222.30,Pakistan,Islamabad,0.0,0.0,0.0,card_78604,0.0,1.0,1.0
19236,dev_307794,mobile,Edge,Android,mobile/Android/Edge,25.236.36.154,UAE,Dubai,0.0,0.0,0.0,card_73466,0.0,1.0,0.0
19237,dev_226810,mobile,Chrome,Android,mobile/Android/Chrome,177.5.135.214,Saudi Arabia,Riyadh,0.0,0.0,0.0,card_67695,0.0,1.0,1.0
19238,dev_913793,mobile,Edge,Android,mobile/Android/Edge,156.208.59.125,Pakistan,Islamabad,0.0,0.0,0.0,card_13620,0.0,1.0,1.0
19239,dev_185931,mobile,Firefox,Android,mobile/Android/Firefox,18.166.18.112,UAE,Dubai,0.0,0.0,0.0,card_23333,0.0,1.0,1.0
19240,dev_943981,mobile,Chrome,iOS,mobile/iOS/Chrome,134.189.179.58,Pakistan,Islamabad,0.0,0.0,0.0,card_56812,0.0,1.0,0.0
19241,dev_762905,mobile,Safari,Android,mobile/Android/Safari,195.79.238.126,Pakistan,Islamabad,0.0,0.0,0.0,card_19561,0.0,1.0,1.0
19242,,,,,,,,,,,,,,,
19243,dev_341299,tablet,Chrome,Android,tablet/Android/Chrome,146.213.220.221,USA,Los Angeles,1.0,0.0,0.0,card_47186,0.0,1.0,1.0
19244,dev_275394,desktop,Chrome,Windows,desktop/Windows/Chrome,105.181.231.41,Pakistan,Islamabad,0.0,0.0,0.0,card_57246,0.0,1.0,1.0
19245,dev_105453,desktop,Firefox,Linux,desktop/Linux/Firefox,133.106.16.59,Pakistan,Islamabad,0.0,0.0,0.0,card_50614,0.0,1.0,1.0
19246,dev_156490,desktop,Chrome,Linux,desktop/Linux/Chrome,214.76.49.234,USA,Los Angeles,0.0,0.0,0.0,card_43025,0.0,1.0,1.0
19247,dev_210434,desktop,Chrome,Windows,desktop/Windows/Chrome,55.172.205.80,Pakistan,Islamabad,0.0,0.0,0.0,card_71584,0.0,1.0,0.0
19248,dev_831798,desktop,Chrome,Linux,desktop/Linux/Chrome,144.105.59.147,Pakistan,Islamabad,0.0,0.0,0.0,card_94198,0.0,1.0,0.0
19249,dev_886651,mobile,Chrome,iOS,mobile/iOS/Chrome,126.83.16.136,Pakistan,Islamabad,0.0,0.0,0.0,card_43478,0.0,1.0,1.0
19250,dev_927538,desktop,Chrome,Windows,desktop/Windows/Chrome,206.137.75.89,UAE,Dubai,0.0,0.0,0.0,card_88374,0.0,1.0,1.0
19251,dev_533155,desktop,Firefox,Linux,desktop/Linux/Firefox,27.86.166.88,Pakistan,Islamabad,0.0,0.0,0.0,card_17952,0.0,1.0,1.0
19252,dev_821928,desktop,Firefox,macOS,desktop/macOS/Firefox,99.126.182.42,USA,Los Angeles,0.0,0.0,0.0,card_49419,0.0,1.0,1.0
19253,dev_287557,mobile,Chrome,Android,mobile/Android/Chrome,220.108.20.157,Saudi Arabia,Riyadh,0.0,0.0,0.0,card_72265,0.0,1.0,1.0
19254,dev_163043,tablet,Chrome,Windows,tablet/Windows/Chrome,96.238.253.254,UK,Manchester,0.0,0.0,0.0,card_80760,0.0,1.0,1.0
19255,,,,,,,,,,,,,,,
19256,dev_862918,mobile,Chrome,iOS,mobile/iOS/Chrome,86.116.236.168,Pakistan,Islamabad,0.0,0.0,0.0,card_70992,0.0,1.0,0.0
19257,dev_289013,mobile,Edge,iOS,mobile/iOS/Edge,3.20.80.95,UK,Manchester,0.0,0.0,0.0,card_81502,0.0,1.0,1.0
19258,dev_850368,mobile,Chrome,Android,mobile/Android/Chrome,64.7.135.237,Pakistan,Islamabad,0.0,0.0,0.0,card_35150,0.0,1.0,0.0
19259,dev_664667,mobile,Samsung Internet,iOS,mobile/iOS/Samsung Internet,6.66.146.97,Qatar,Doha,0.0,1.0,0.0,card_43562,0.0,1.0,0.0
19260,dev_430778,mobile,Firefox,Android,mobile/Android/Firefox,94.196.184.111,Canada,Toronto,0.0,0.0,0.0,card_66327,0.0,1.0,1.0
19261,dev_333527,desktop,Safari,Windows,desktop/Windows/Safari,45.210.242.62,Pakistan,Islamabad,0.0,0.0,0.0,card_85463,1.0,2.0,1.0
19262,dev_553444,desktop,Other,Windows,desktop/Windows/Other,86.118.228.102,Canada,Toronto,0.0,0.0,0.0,card_26466,0.0,1.0,1.0
19263,dev_943804,mobile,Chrome,iOS,mobile/iOS/Chrome,127.248.44.30,Pakistan,Islamabad,0.0,0.0,0.0,card_20338,0.0,1.0,1.0
19264,dev_461559,mobile,Safari,Android,mobile/Android/Safari,112.49.32.43,Pakistan,Islamabad,0.0,0.0,0.0,card_63714,0.0,1.0,1.0
19265,dev_632899,mobile,Edge,iOS,mobile/iOS/Edge,174.29.195.22,Pakistan,Islamabad,1.0,0.0,0.0,card_30819,1.0,2.0,1.0
19266,dev_164318,desktop,Edge,Linux,desktop/Linux/Edge,120.200.143.87,USA,Los Angeles,0.0,0.0,0.0,card_66949,1.0,2.0,0.0
19267,,,,,,,,,,,,,,,
19268,dev_564404,mobile,Chrome,iOS,mobile/iOS/Chrome,162.69.89.46,USA,Los Angeles,1.0,0.0,0.0,card_15779,0.0,1.0,0.0
19269,dev_935710,mobile,Edge,iOS,mobile/iOS/Edge,95.195.240.184,UAE,Dubai,0.0,0.0,0.0,card_23846,0.0,1.0,0.0
19270,dev_123869,mobile,Chrome,iOS,mobile/iOS/Chrome,223.150.34.84,Pakistan,Islamabad,0.0,0.0,0.0,card_37645,0.0,1.0,1.0
19271,,,,,,,,,,,,,,,
19272,dev_747288,mobile,Edge,Android,mobile/Android/Edge,23.235.74.48,USA,Los Angeles,0.0,0.0,0.0,card_14514,1.0,2.0,0.0
19273,,,,,,,,,,,,,,,
19274,dev_152870,mobile,Firefox,iOS,mobile/iOS/Firefox,27.27.111.9,Turkey,Istanbul,0.0,0.0,0.0,card_19188,0.0,1.0,0.0
19275,dev_823433,desktop,Chrome,Linux,desktop/Linux/Chrome,151.85.68.12,Pakistan,Islamabad,0.0,0.0,0.0,card_61031,0.0,1.0,1.0
19276,dev_416484,mobile,Chrome,Android,mobile/Android/Chrome,2.157.144.111,UK,Manchester,0.0,0.0,0.0,card_27146,0.0,1.0,1.0
19277,,,,,,,,,,,,,,,
19278,dev_438307,tablet,Chrome,Android,tablet/Android/Chrome,175.199.16.254,Qatar,Doha,0.0,0.0,0.0,card_94638,0.0,1.0,1.0
19279,dev_268242,desktop,Edge,macOS,desktop/macOS/Edge,26.244.98.202,Saudi Arabia,Riyadh,0.0,0.0,0.0,card_16409,0.0,1.0,1.0
19280,dev_824252,mobile,Safari,Android,mobile/Android/Safari,89.245.19.39,Turkey,Istanbul,0.0,0.0,0.0,card_36900,0.0,1.0,1.0
19281,dev_676270,desktop,Edge,Linux,desktop/Linux/Edge,21.45.43.49,Pakistan,Islamabad,0.0,0.0,0.0,card_73363,0.0,1.0,1.0
19282,dev_229314,desktop,Safari,macOS,desktop/macOS/Safari,197.154.137.15,Pakistan,Islamabad,0.0,0.0,0.0,card_41469,0.0,1.0,1.0
19283,dev_182548,mobile,Samsung Internet,iOS,mobile/iOS/Samsung Internet,217.144.61.38,Pakistan,Islamabad,0.0,0.0,0.0,card_29162,0.0,1.0,1.0
19284,dev_463854,mobile,Chrome,Android,mobile/Android/Chrome,211.95.184.172,Pakistan,Islamabad,0.0,0.0,0.0,card_12157,0.0,1.0,0.0
19285,dev_682870,mobile,Chrome,Android,mobile/Android/Chrome,27.122.223.60,Pakistan,Islamabad,0.0,0.0,0.0,card_83982,0.0,1.0,0.0
19286,dev_576653,mobile,Safari,Android,mobile/Android/Safari,122.178.144.243,Pakistan,Islamabad,0.0,0.0,0.0,card_63807,0.0,1.0,1.0
19287,dev_172142,tablet,Chrome,iOS,tablet/iOS/Chrome,68.41.223.243,USA,Los Angeles,0.0,1.0,0.0,card_35158,0.0,1.0,0.0
19288,dev_890428,mobile,Chrome,Android,mobile/Android/Chrome,186.237.136.208,Saudi Arabia,Riyadh,0.0,0.0,0.0,card_72433,0.0,1.0,1.0
19289,dev_553672,mobile,Chrome,Android,mobile/Android/Chrome,13.196.251.3,USA,Los Angeles,1.0,0.0,0.0,card_48979,0.0,1.0,0.0
19290,dev_786815,mobile,Safari,iOS,mobile/iOS/Safari,198.46.55.75,Singapore,Singapore,0.0,0.0,0.0,card_77379,0.0,1.0,0.0
19291,dev_258456,mobile,Edge,Android,mobile/Android/Edge,53.252.31.204,UK,Manchester,1.0,0.0,0.0,card_96400,1.0,2.0,1.0
19292,dev_778890,mobile,Chrome,iOS,mobile/iOS/Chrome,31.127.60.18,Pakistan,Islamabad,0.0,0.0,0.0,card_18474,1.0,2.0,1.0
19293,dev_255783,mobile,Chrome,iOS,mobile/iOS/Chrome,3.109.253.140,Pakistan,Islamabad,0.0,0.0,0.0,card_71111,0.0,1.0,0.0
19294,,,,,,,,,,,,,,,
19295,dev_392480,mobile,Safari,Android,mobile/Android/Safari,62.104.46.240,Pakistan,Islamabad,0.0,0.0,0.0,card_64234,0.0,1.0,1.0
19296,dev_208704,desktop,Safari,Linux,desktop/Linux/Safari,6.92.230.122,Pakistan,Islamabad,0.0,0.0,0.0,card_38184,1.0,2.0,1.0
19297,,,,,,,,,,,,,,,
19298,dev_638854,mobile,Chrome,Android,mobile/Android/Chrome,196.161.69.128,Pakistan,Islamabad,0.0,0.0,0.0,card_40168,0.0,1.0,0.0
19299,dev_641097,mobile,Safari,iOS,mobile/iOS/Safari,194.115.226.143,Qatar,Doha,0.0,0.0,0.0,card_82336,0.0,1.0,1.0
19300,dev_261339,desktop,Edge,macOS,desktop/macOS/Edge,105.79.140.195,Pakistan,Islamabad,0.0,0.0,0.0,card_17914,0.0,1.0,1.0
19301,dev_269620,mobile,Chrome,Android,mobile/Android/Chrome,177.165.191.182,Pakistan,Islamabad,0.0,0.0,0.0,card_79529,0.0,1.0,1.0
19302,dev_219079,desktop,Other,Windows,desktop/Windows/Other,156.60.177.63,Pakistan,Islamabad,0.0,0.0,0.0,card_19493,0.0,1.0,1.0
19303,dev_205283,desktop,Firefox,macOS,desktop/macOS/Firefox,54.96.186.170,Pakistan,Islamabad,0.0,0.0,0.0,card_56331,0.0,1.0,0.0
19304,dev_280070,mobile,Edge,Android,mobile/Android/Edge,94.10.146.203,Pakistan,Islamabad,0.0,0.0,0.0,card_71356,0.0,1.0,1.0
19305,dev_127110,desktop,Chrome,macOS,desktop/macOS/Chrome,12.105.85.191,UK,Manchester,0.0,0.0,0.0,card_58171,0.0,1.0,1.0
19306,dev_948920,mobile,Safari,iOS,mobile/iOS/Safari,179.48.172.95,Australia,Sydney,0.0,0.0,0.0,card_72750,0.0,1.0,0.0
19307,dev_673736,mobile,Chrome,iOS,mobile/iOS/Chrome,65.200.62.210,UAE,Dubai,0.0,0.0,0.0,card_68190,0.0,1.0,0.0
19308,dev_768024,mobile,Safari,iOS,mobile/iOS/Safari,172.48.139.1,Singapore,Singapore,1.0,0.0,0.0,card_55343,2.0,3.0,1.0
19309,dev_399546,mobile,Chrome,Android,mobile/Android/Chrome,158.129.183.29,Nigeria,Unknown,0.0,0.0,0.0,card_83489,1.0,2.0,0.0
19310,dev_806745,mobile,Chrome,iOS,mobile/iOS/Chrome,57.51.187.114,Pakistan,Islamabad,0.0,0.0,0.0,card_46739,1.0,2.0,1.0
19311,dev_620093,mobile,Safari,Android,mobile/Android/Safari,100.28.68.102,UAE,Dubai,0.0,0.0,0.0,card_53871,0.0,1.0,1.0
19312,dev_773460,desktop,Edge,macOS,desktop/macOS/Edge,81.38.249.10,Pakistan,Islamabad,0.0,0.0,0.0,card_93367,0.0,1.0,0.0
19313,dev_977813,desktop,Chrome,Linux,desktop/Linux/Chrome,146.212.123.219,Pakistan,Islamabad,0.0,0.0,0.0,card_36191,0.0,1.0,1.0
19314,dev_216827,desktop,Chrome,Linux,desktop/Linux/Chrome,206.131.227.166,UK,Manchester,0.0,0.0,0.0,card_24123,0.0,1.0,1.0
19315,dev_778890,mobile,Samsung Internet,iOS,mobile/iOS/Samsung Internet,37.98.92.45,Pakistan,Islamabad,0.0,0.0,0.0,card_14312,2.0,3.0,1.0
19316,dev_564281,mobile,Chrome,iOS,mobile/iOS/Chrome,188.6.28.74,Pakistan,Islamabad,0.0,0.0,0.0,card_19754,0.0,1.0,1.0
19317,dev_123869,mobile,Safari,Android,mobile/Android/Safari,42.117.159.202,Pakistan,Islamabad,0.0,0.0,1.0,card_94913,0.0,1.0,1.0
19318,dev_438344,desktop,Chrome,macOS,desktop/macOS/Chrome,152.38.95.59,USA,Los Angeles,0.0,0.0,0.0,card_38494,0.0,1.0,1.0
19319,dev_961804,mobile,Firefox,iOS,mobile/iOS/Firefox,36.61.71.140,Pakistan,Islamabad,0.0,0.0,0.0,card_48644,0.0,1.0,0.0
19320,dev_943981,mobile,Chrome,iOS,mobile/iOS/Chrome,134.221.128.93,Pakistan,Islamabad,0.0,0.0,1.0,card_60622,1.0,2.0,1.0
19321,dev_735765,desktop,Firefox,macOS,desktop/macOS/Firefox,34.203.22.135,Pakistan,Islamabad,0.0,0.0,0.0,card_75802,1.0,2.0,0.0
19322,dev_878892,desktop,Chrome,Linux,desktop/Linux/Chrome,74.215.12.164,Pakistan,Islamabad,0.0,0.0,0.0,card_73487,0.0,1.0,1.0
19323,,,,,,,,,,,,,,,
19324,,,,,,,,,,,,,,,
19325,dev_836526,mobile,Chrome,Android,mobile/Android/Chrome,58.240.169.126,Pakistan,Islamabad,0.0,0.0,0.0,card_76710,0.0,1.0,1.0
19326,dev_341307,desktop,Chrome,Windows,desktop/Windows/Chrome,6.91.240.178,Saudi Arabia,Riyadh,0.0,0.0,0.0,card_37037,0.0,1.0,1.0
19327,dev_367321,mobile,Edge,Android,mobile/Android/Edge,62.159.34.214,USA,Los Angeles,0.0,0.0,0.0,card_59797,0.0,1.0,1.0
19328,dev_954803,mobile,Chrome,iOS,mobile/iOS/Chrome,187.38.12.187,Pakistan,Islamabad,0.0,0.0,0.0,card_56327,0.0,1.0,1.0
19329,dev_656270,desktop,Chrome,macOS,desktop/macOS/Chrome,151.152.187.118,Romania,Unknown,0.0,0.0,0.0,card_51921,1.0,2.0,1.0
19330,,,,,,,,,,,,,,,
19331,dev_720092,mobile,Chrome,Android,mobile/Android/Chrome,177.95.113.222,Canada,Toronto,0.0,0.0,0.0,card_55058,0.0,1.0,1.0
19332,dev_956258,mobile,Chrome,iOS,mobile/iOS/Chrome,215.156.36.248,USA,Los Angeles,0.0,0.0,0.0,card_35921,1.0,2.0,0.0
19333,,,,,,,,,,,,,,,
19334,,,,,,,,,,,,,,,
19335,dev_407800,mobile,Edge,Android,mobile/Android/Edge,115.199.204.155,UAE,Dubai,0.0,0.0,0.0,card_87821,0.0,1.0,1.0
19336,,,,,,,,,,,,,,,
19337,dev_937095,mobile,Chrome,iOS,mobile/iOS/Chrome,95.127.255.228,Canada,Toronto,0.0,0.0,0.0,card_57654,0.0,1.0,1.0
19338,dev_774447,mobile,Safari,iOS,mobile/iOS/Safari,85.172.247.77,UK,Manchester,0.0,0.0,0.0,card_82396,0.0,1.0,1.0
19339,dev_974457,mobile,Edge,Android,mobile/Android/Edge,95.70.91.218,Pakistan,Islamabad,0.0,0.0,0.0,card_55644,0.0,1.0,1.0
19340,dev_438344,desktop,Chrome,Windows,desktop/Windows/Chrome,85.166.169.44,Romania,Unknown,0.0,0.0,0.0,card_74053,0.0,1.0,1.0
19341,dev_542651,mobile,Safari,iOS,mobile/iOS/Safari,185.22.78.190,UK,Manchester,0.0,0.0,0.0,card_76173,0.0,1.0,1.0
19342,dev_817120,mobile,Safari,iOS,mobile/iOS/Safari,177.147.173.202,UK,Manchester,0.0,0.0,0.0,card_93673,0.0,1.0,1.0
19343,dev_941731,mobile,Chrome,Android,mobile/Android/Chrome,43.108.125.156,USA,Los Angeles,0.0,0.0,0.0,card_37737,0.0,1.0,1.0
19344,dev_268164,mobile,Safari,Android,mobile/Android/Safari,122.32.48.97,USA,Los Angeles,0.0,0.0,0.0,card_65401,0.0,1.0,1.0
19345,dev_655982,mobile,Firefox,iOS,mobile/iOS/Firefox,172.8.196.115,Australia,Sydney,0.0,0.0,0.0,card_32850,0.0,1.0,1.0
19346,dev_915294,mobile,Safari,Android,mobile/Android/Safari,20.91.120.130,Pakistan,Islamabad,0.0,0.0,0.0,card_59768,0.0,1.0,1.0
19347,dev_632550,desktop,Safari,Linux,desktop/Linux/Safari,75.212.233.133,Pakistan,Islamabad,0.0,0.0,0.0,card_58870,0.0,1.0,1.0
19348,dev_904092,desktop,Chrome,Windows,desktop/Windows/Chrome,207.127.35.102,Pakistan,Islamabad,0.0,0.0,0.0,card_75876,0.0,1.0,1.0
19349,dev_877192,desktop,Chrome,Linux,desktop/Linux/Chrome,54.158.74.143,Singapore,Singapore,0.0,0.0,0.0,card_20929,0.0,1.0,1.0
19350,dev_122144,mobile,Safari,iOS,mobile/iOS/Safari,17.93.32.69,UK,Manchester,0.0,0.0,0.0,card_78199,0.0,1.0,0.0
19351,dev_376806,mobile,Chrome,iOS,mobile/iOS/Chrome,147.253.26.175,Pakistan,Islamabad,0.0,0.0,0.0,card_63764,1.0,2.0,1.0
19352,dev_366029,mobile,Safari,iOS,mobile/iOS/Safari,145.240.5.250,Pakistan,Islamabad,0.0,0.0,0.0,card_88089,0.0,1.0,0.0
19353,,,,,,,,,,,,,,,
19354,dev_567933,mobile,Chrome,Android,mobile/Android/Chrome,108.64.154.16,Pakistan,Islamabad,0.0,0.0,0.0,card_43928,0.0,1.0,1.0
19355,dev_279843,desktop,Chrome,Linux,desktop/Linux/Chrome,110.49.78.169,Canada,Toronto,0.0,0.0,0.0,card_67916,0.0,1.0,1.0
19356,dev_152387,desktop,Firefox,Linux,desktop/Linux/Firefox,61.96.48.79,USA,Los Angeles,0.0,0.0,0.0,card_63665,0.0,1.0,1.0
19357,dev_555231,mobile,Chrome,iOS,mobile/iOS/Chrome,190.195.190.224,UAE,Dubai,0.0,0.0,0.0,card_47604,0.0,1.0,1.0
19358,dev_824252,mobile,Edge,Android,mobile/Android/Edge,160.6.6.50,Pakistan,Islamabad,0.0,0.0,0.0,card_12002,1.0,2.0,1.0
19359,dev_649163,desktop,Chrome,macOS,desktop/macOS/Chrome,201.42.82.120,USA,Los Angeles,0.0,0.0,0.0,card_37937,0.0,1.0,1.0
19360,dev_707129,tablet,Firefox,Windows,tablet/Windows/Firefox,48.49.210.225,Australia,Sydney,0.0,0.0,0.0,card_61461,1.0,2.0,0.0
19361,dev_850758,desktop,Chrome,macOS,desktop/macOS/Chrome,1.8.19.42,Pakistan,Islamabad,0.0,1.0,0.0,card_41706,0.0,1.0,1.0
19362,dev_832890,desktop,Edge,Windows,desktop/Windows/Edge,91.244.121.238,UAE,Dubai,0.0,1.0,0.0,card_62501,0.0,1.0,0.0
19363,dev_118180,desktop,Chrome,Linux,desktop/Linux/Chrome,100.41.105.249,Pakistan,Islamabad,0.0,0.0,0.0,card_76767,0.0,1.0,1.0
19364,dev_128200,mobile,Chrome,iOS,mobile/iOS/Chrome,56.132.246.124,Saudi Arabia,Riyadh,0.0,0.0,0.0,card_86656,0.0,1.0,1.0
19365,dev_307324,mobile,Chrome,iOS,mobile/iOS/Chrome,119.34.60.193,Pakistan,Islamabad,0.0,1.0,0.0,card_99511,0.0,1.0,1.0
19366,dev_232086,mobile,Edge,Android,mobile/Android/Edge,92.242.1.113,USA,Los Angeles,0.0,0.0,0.0,card_47268,0.0,1.0,0.0
19367,dev_632011,mobile,Chrome,Android,mobile/Android/Chrome,69.202.28.234,Pakistan,Islamabad,0.0,0.0,0.0,card_57196,0.0,1.0,0.0
19368,dev_178895,mobile,Safari,iOS,mobile/iOS/Safari,179.255.198.179,Vietnam,Unknown,0.0,0.0,0.0,card_78280,0.0,1.0,1.0
19369,dev_587582,mobile,Edge,Android,mobile/Android/Edge,200.186.63.236,Pakistan,Islamabad,0.0,0.0,0.0,card_44004,1.0,2.0,1.0
